Timestep,Episode,Reward,Exploration
0,1,1,None
1,1,0.5,None
2,1,-1,None
3,1,0.5,None
4,1,0.5,None
5,2,-1,None
6,2,0.5,None
7,2,0.5,None
8,2,0.5,None
9,2,0.5,None
10,3,0.5,None
11,3,0.5,None
12,3,-1,None
13,3,0.5,None
14,3,-1,None
15,4,0.5,None
16,4,0.5,None
17,4,0.5,None
18,4,0.5,None
19,4,0.5,None
20,5,-1,None
21,5,0.5,None
22,5,0.5,None
23,5,0.5,None
24,5,0.5,None
25,6,0.5,None
26,6,-1,None
27,6,-1,None
28,6,0.5,None
29,6,0.5,None
30,7,0.5,None
31,7,0.5,None
32,7,-1,None
33,8,1,None
34,8,0.5,None
35,8,-1,None
36,8,-1,None
37,8,0.5,None
38,9,1,None
39,9,0.5,None
40,9,-1,None
41,9,0.5,None
42,9,0.5,None
43,10,-1,None
44,10,-1,None
45,11,1,None
46,11,0.5,None
47,11,-1,None
48,11,0.5,None
49,12,1,None
50,12,0.5,None
51,12,0.5,None
52,12,0.5,None
53,12,-1,None
54,13,-1,None
55,13,0.5,None
56,13,0.5,None
57,13,0.5,None
58,13,0.5,None
59,14,0.5,None
60,14,0.5,None
61,14,0.5,None
62,14,0.5,None
63,14,0.5,None
64,15,-1,None
65,15,0.5,None
66,15,0.5,None
67,15,0.5,None
68,15,0.5,None
69,16,-1,None
70,16,0.5,None
71,16,-1,None
72,16,0.5,None
73,16,0.5,None
74,17,-1,None
75,17,-1,None
76,17,0.5,None
77,17,0.5,None
78,18,1,None
79,18,0.5,None
80,18,0.5,None
81,18,-1,None
82,18,0.5,None
83,19,-1,None
84,19,0.5,None
85,19,0.5,None
86,19,0.5,None
87,19,-1,None
88,20,0.5,None
89,20,-1,None
90,20,0.5,None
91,20,0.5,None
92,20,0.5,None
93,21,0.5,None
94,21,0.5,None
95,21,0.5,None
96,21,0.5,None
97,21,-1,None
98,22,-1,None
99,22,0.5,None
100,22,0.5,None
101,22,0.5,None
102,22,0.5,None
103,23,0.5,None
104,23,0.5,None
105,23,0.5,None
106,23,0.5,None
107,23,-1,None
108,24,0.5,None
109,24,-1,None
110,24,0.5,None
111,24,0.5,None
112,24,0.5,None
113,25,0.5,None
114,25,-1,None
115,25,0.5,None
116,25,0.5,None
117,25,0.5,None
118,26,0.5,None
119,26,-1,None
120,26,-1,None
121,26,-1,None
122,26,0.5,None
123,27,-1,None
124,27,0.5,None
125,27,0.5,None
126,27,0.5,None
127,27,0.5,None
128,28,0.5,None
129,28,-1,None
130,28,0.5,None
131,28,0.5,None
132,28,0.5,None
133,29,-1,None
134,29,0.5,None
135,29,0.5,None
136,29,-1,None
137,29,-1,None
138,30,0.5,None
139,30,-1,None
140,30,0.5,None
141,30,-1,None
142,30,0.5,None
143,31,0.5,None
144,31,-1,None
145,31,-1,None
146,31,0.5,None
147,31,0.5,None
148,32,0.5,None
149,33,1,None
150,33,-1,None
151,33,0.5,None
152,33,0.5,None
153,33,0.5,None
154,34,0.5,None
155,34,-1,None
156,34,0.5,None
157,34,0.5,None
158,34,0.5,None
159,35,0.5,None
160,35,0.5,None
161,35,0.5,None
162,35,0.5,None
163,35,0.5,None
164,36,0.5,None
165,36,0.5,None
166,36,0.5,None
167,36,-1,None
168,36,0.5,None
169,37,0.5,None
170,37,0.5,None
171,37,0.5,None
172,37,-1,None
173,37,0.5,None
174,38,-1,None
175,38,0.5,None
176,39,1,None
177,40,1,None
178,40,0.5,None
179,40,0.5,None
180,40,0.5,None
181,40,0.5,None
182,41,0.5,None
183,41,-1,None
184,41,0.5,None
185,41,-1,None
186,41,0.5,None
187,42,-1,None
188,42,0.5,None
189,42,-1,None
190,42,0.5,None
191,42,-1,None
192,43,-1,None
193,43,0.5,None
194,43,0.5,None
195,43,0.5,None
196,43,0.5,None
197,44,-1,None
198,44,0.5,None
199,44,-1,None
200,44,-1,None
201,44,0.5,None
202,45,-1,None
203,45,0.5,None
204,46,1,None
205,46,-1,None
206,46,0.5,None
207,46,0.5,None
208,46,0.5,None
209,47,0.5,None
210,47,0.5,None
211,47,0.5,None
212,47,-1,None
213,47,-1,None
214,48,0.5,None
215,48,0.5,None
216,48,0.5,None
217,48,0.5,None
218,49,1,None
219,49,-1,None
220,49,0.5,None
221,49,0.5,None
222,49,0.5,None
223,50,0.5,None
224,50,-1,None
225,50,0.5,None
226,50,0.5,None
227,50,0.5,None
228,51,0.5,None
229,51,0.5,None
230,51,-1,None
231,51,0.5,None
232,52,1,None
233,52,-1,None
234,52,0.5,None
235,52,-1,None
236,52,0.5,None
237,53,0.5,None
238,53,0.5,None
239,53,0.5,None
240,53,0.5,None
241,53,0.5,None
242,54,0.5,None
243,54,0.5,None
244,54,0.5,None
245,54,0.5,None
246,54,0.5,None
247,55,0.5,None
248,55,-1,None
249,55,-1,None
250,55,-1,None
251,55,-1,None
252,56,0.5,None
253,56,0.5,None
254,56,0.5,None
255,56,0.5,None
256,56,0.5,None
257,57,0.5,None
258,57,-1,None
259,57,0.5,None
260,57,0.5,None
261,57,-1,None
262,58,0.5,None
263,58,-1,None
264,58,0.5,None
265,58,-1,None
266,58,0.5,None
267,59,0.5,None
268,59,0.5,None
269,59,0.5,None
270,59,0.5,None
271,59,0.5,None
272,60,0.5,None
273,60,0.5,None
274,60,0.5,None
275,60,0.5,None
276,60,0.5,None
277,61,-1,None
278,61,0.5,None
279,61,0.5,None
280,61,0.5,None
281,61,0.5,None
282,62,0.5,None
283,62,0.5,None
284,62,0.5,None
285,62,0.5,None
286,62,0.5,None
287,63,-1,None
288,63,0.5,None
289,63,0.5,None
290,63,0.5,None
291,63,-1,None
292,64,0.5,None
293,64,0.5,None
294,64,0.5,None
295,64,0.5,None
296,64,0.5,None
297,65,0.5,None
298,65,0.5,None
299,65,-1,None
300,66,1,None
301,66,0.5,None
302,66,0.5,None
303,66,0.5,None
304,66,0.5,None
305,67,0.5,None
306,67,0.5,None
307,67,0.5,None
308,67,0.5,None
309,67,0.5,None
310,68,-1,None
311,68,0.5,None
312,68,0.5,None
313,68,-1,None
314,68,0.5,None
315,69,0.5,None
316,69,-1,None
317,69,0.5,None
318,69,0.5,None
319,69,0.5,None
320,70,0.5,None
321,70,0.5,None
322,70,0.5,None
323,70,0.5,None
324,70,0.5,None
325,71,0.5,None
326,72,1,None
327,72,-1,None
328,72,0.5,None
329,72,-1,None
330,72,0.5,None
331,73,0.5,None
332,73,0.5,None
333,73,-1,None
334,73,-1,None
335,73,0.5,None
336,74,0.5,None
337,74,0.5,None
338,74,-1,None
339,75,1,None
340,75,0.5,None
341,75,-1,None
342,75,-1,None
343,75,0.5,None
344,76,0.5,None
345,76,0.5,None
346,76,-1,None
347,76,0.5,None
348,76,0.5,None
349,77,0.5,None
350,77,0.5,None
351,77,0.5,None
352,77,0.5,None
353,77,0.5,None
354,78,0.5,None
355,78,-1,None
356,78,0.5,None
357,78,0.5,None
358,78,0.5,None
359,79,0.5,None
360,79,0.5,None
361,79,0.5,None
362,79,0.5,None
363,79,-1,None
364,80,0.5,None
365,80,0.5,None
366,80,0.5,None
367,80,-1,None
368,80,0.5,None
369,81,0.5,None
370,81,0.5,None
371,81,0.5,None
372,81,0.5,None
373,81,0.5,None
374,82,-1,None
375,82,-1,None
376,82,0.5,None
377,82,0.5,None
378,82,0.5,None
379,83,0.5,None
380,83,0.5,None
381,83,0.5,None
382,83,0.5,None
383,83,0.5,None
384,84,0.5,None
385,84,-1,None
386,84,0.5,None
387,84,-1,None
388,84,-1,None
389,85,0.5,None
390,85,0.5,None
391,85,0.5,None
392,86,1,None
393,86,-1,None
394,86,0.5,None
395,87,1,None
396,87,0.5,None
397,87,-1,None
398,87,0.5,None
399,87,0.5,None
400,88,0.5,None
401,88,-1,None
402,88,-1,None
403,88,-1,None
404,88,-1,None
405,89,-1,None
406,89,-1,None
407,89,0.5,None
408,89,-1,None
409,89,0.5,None
410,90,0.5,None
411,90,-1,None
412,90,-1,None
413,90,0.5,None
414,90,0.5,None
415,91,0.5,None
416,91,0.5,None
417,91,0.5,None
418,91,0.5,None
419,91,0.5,None
420,92,1,None
421,92,0.5,None
422,92,0.5,None
423,92,0.5,None
424,92,0.5,None
425,93,-1,None
426,93,-1,None
427,93,0.5,None
428,93,0.5,None
429,93,0.5,None
430,94,-1,None
431,94,0.5,None
432,94,0.5,None
433,94,-1,None
434,94,0.5,None
435,95,0.5,None
436,95,0.5,None
437,95,-1,None
438,95,0.5,None
439,95,-1,None
440,96,0.5,None
441,96,0.5,None
442,96,-1,None
443,96,0.5,None
444,96,0.5,None
445,97,0.5,None
446,97,0.5,None
447,97,0.5,None
448,97,0.5,None
