Timestep,Episode,Reward,Exploration
0,0,0.5,None
1,0,0.5,None
2,0,-1,None
3,0,0.5,None
4,1,0.5,None
5,1,0.5,None
6,1,0.5,None
7,1,0.5,None
8,2,1,None
9,2,0.5,None
10,2,-1,None
11,2,0.5,None
12,2,0.5,None
13,3,0.5,None
14,3,-1,None
15,3,0.5,None
16,3,-1,None
17,3,0.5,None
18,4,0.5,None
19,4,0.5,None
20,4,0.5,None
21,4,0.5,None
22,4,0.5,None
23,5,0.5,None
24,5,0.5,None
25,5,-1,None
26,5,0.5,None
27,5,0.5,None
28,6,0.5,None
29,6,0.5,None
30,6,0.5,None
31,6,0.5,None
32,7,1,None
33,7,0.5,None
34,7,0.5,None
35,7,0.5,None
36,7,0.5,None
37,8,-1,None
38,8,0.5,None
39,8,0.5,None
40,8,0.5,None
41,8,0.5,None
42,9,-1,None
43,9,0.5,None
44,9,0.5,None
45,9,0.5,None
46,9,-1,None
47,10,0.5,None
48,10,0.5,None
49,11,1,None
50,11,0.5,None
51,11,-1,None
52,11,0.5,None
53,11,0.5,None
54,12,0.5,None
55,12,0.5,None
56,12,0.5,None
57,12,0.5,None
58,12,0.5,None
59,13,0.5,None
60,13,-1,None
61,13,0.5,None
62,14,1,None
63,14,-1,None
64,15,1,None
65,15,-1,None
66,15,0.5,None
67,15,-1,None
68,15,0.5,None
69,16,0.5,None
70,16,-1,None
71,16,0.5,None
72,16,-1,None
73,16,0.5,None
74,17,-1,None
75,18,1,None
76,19,1,None
77,20,1,None
78,20,0.5,None
79,20,0.5,None
80,20,0.5,None
81,20,-1,None
82,21,0.5,None
83,21,-1,None
84,21,0.5,None
85,21,-1,None
86,21,0.5,None
87,22,-1,None
88,22,0.5,None
89,22,0.5,None
90,22,0.5,None
91,22,0.5,None
92,23,0.5,None
93,23,0.5,None
94,23,-1,None
95,24,1,None
96,24,-1,None
97,24,-1,None
98,25,1,None
99,25,0.5,None
100,26,1,None
101,26,0.5,None
102,26,-1,None
103,26,0.5,None
104,26,0.5,None
105,27,-1,None
106,27,0.5,None
