Timestep,Episode,Reward,Exploration
0,0,-1,None
1,0,-1,None
2,0,-1,None
3,0,-1,None
4,1,-1,None
5,1,0.5,None
6,1,0.5,None
7,1,0.5,None
8,1,0.5,None
9,2,0.5,None
10,3,1,None
11,3,0.5,None
12,3,-1,None
13,3,0.5,None
14,3,0.5,None
15,4,-1,None
16,4,-1,None
17,4,-1,None
18,4,0.5,None
19,4,0.5,None
20,5,0.5,None
21,5,-1,None
22,5,0.5,None
23,5,0.5,None
24,5,0.5,None
25,6,0.5,None
26,6,0.5,None
27,6,-1,None
28,6,0.5,None
29,6,-1,None
30,7,0.5,None
31,7,0.5,None
32,8,1,None
33,8,0.5,None
34,8,-1,None
35,8,0.5,None
36,9,1,None
37,9,0.5,None
38,9,0.5,None
39,9,0.5,None
40,9,0.5,None
41,10,0.5,None
42,10,0.5,None
43,10,0.5,None
44,10,0.5,None
45,10,-1,None
46,11,0.5,None
47,11,-1,None
48,11,0.5,None
49,11,-1,None
50,11,0.5,None
51,12,-1,None
52,12,0.5,None
53,12,0.5,None
54,12,0.5,None
55,12,-1,None
56,13,0.5,None
57,13,0.5,None
58,13,0.5,None
59,13,0.5,None
60,13,0.5,None
61,14,-1,None
62,14,-1,None
63,14,0.5,None
64,14,-1,None
65,14,0.5,None
66,15,0.5,None
67,16,1,None
68,17,1,None
69,17,-1,None
70,17,0.5,None
71,17,0.5,None
72,17,0.5,None
73,18,-1,None
74,18,-1,None
75,18,0.5,None
76,18,0.5,None
77,18,0.5,None
78,19,0.5,None
79,19,0.5,None
80,19,0.5,None
81,19,0.5,None
82,19,0.5,None
83,20,0.5,None
84,21,1,None
85,21,-1,None
86,21,0.5,None
87,21,0.5,None
88,21,0.5,None
89,22,0.5,None
90,22,0.5,None
91,22,0.5,None
92,22,0.5,None
93,22,-1,None
94,23,0.5,None
95,23,-1,None
96,23,0.5,None
97,23,-1,None
98,24,1,None
99,24,-1,None
100,24,-1,None
101,24,0.5,None
102,24,-1,None
103,25,1,None
104,25,0.5,None
105,25,-1,None
106,25,0.5,None
107,25,-1,None
108,26,0.5,None
109,26,0.5,None
110,26,0.5,None
111,26,-1,None
112,27,1,None
113,27,0.5,None
114,27,-1,None
115,27,-1,None
116,27,0.5,None
117,28,0.5,None
118,28,0.5,None
119,28,0.5,None
120,28,0.5,None
121,28,0.5,None
122,29,0.5,None
123,29,0.5,None
124,29,0.5,None
125,29,-1,None
126,29,0.5,None
127,30,0.5,None
128,30,0.5,None
129,30,0.5,None
130,30,-1,None
131,30,-1,None
132,31,1,None
133,31,0.5,None
134,31,-1,None
135,31,-1,None
136,31,-1,None
137,32,-1,None
138,32,0.5,None
139,32,0.5,None
140,32,0.5,None
141,32,0.5,None
142,33,0.5,None
143,33,0.5,None
144,33,0.5,None
145,33,-1,None
146,33,0.5,None
147,34,0.5,None
148,34,-1,None
149,34,0.5,None
150,34,0.5,None
151,34,-1,None
152,35,-1,None
153,35,0.5,None
154,36,1,None
155,36,0.5,None
156,36,0.5,None
157,36,0.5,None
158,36,0.5,None
159,37,1,None
160,37,-1,None
161,37,-1,None
162,37,0.5,None
163,37,-1,None
164,38,0.5,None
165,38,0.5,None
166,38,-1,None
167,38,-1,None
168,38,-1,None
169,39,-1,None
170,39,0.5,None
171,39,-1,None
172,39,0.5,None
173,39,0.5,None
174,40,0.5,None
175,40,-1,None
176,40,0.5,None
177,40,0.5,None
178,40,0.5,None
179,41,-1,None
180,41,0.5,None
181,41,0.5,None
182,41,0.5,None
183,41,0.5,None
184,42,0.5,None
185,42,-1,None
186,42,0.5,None
187,42,-1,None
188,42,0.5,None
189,43,0.5,None
190,43,0.5,None
191,43,0.5,None
192,43,-1,None
193,43,0.5,None
194,44,0.5,None
195,44,0.5,None
196,44,-1,None
197,44,0.5,None
198,44,-1,None
199,45,-1,None
200,46,1,None
201,46,0.5,None
202,46,0.5,None
203,46,0.5,None
204,46,0.5,None
205,47,-1,None
206,47,-1,None
207,47,0.5,None
208,47,0.5,None
209,47,0.5,None
210,48,-1,None
211,48,0.5,None
212,48,0.5,None
213,48,0.5,None
214,48,0.5,None
215,49,0.5,None
216,49,0.5,None
217,49,-1,None
218,49,0.5,None
219,49,-1,None
220,50,0.5,None
221,50,0.5,None
222,50,0.5,None
223,51,1,None
224,51,0.5,None
225,51,0.5,None
226,51,0.5,None
227,51,0.5,None
228,52,0.5,None
229,52,0.5,None
230,52,0.5,None
231,52,0.5,None
232,52,0.5,None
233,53,0.5,None
234,53,0.5,None
235,53,0.5,None
236,53,0.5,None
237,53,0.5,None
238,54,-1,None
239,54,0.5,None
240,54,0.5,None
241,54,0.5,None
242,54,0.5,None
243,55,0.5,None
244,55,0.5,None
245,55,0.5,None
246,55,0.5,None
247,55,-1,None
248,56,0.5,None
249,56,0.5,None
250,56,-1,None
251,57,1,None
252,57,0.5,None
253,57,-1,None
254,57,-1,None
255,57,0.5,None
256,58,0.5,None
257,58,0.5,None
258,58,0.5,None
259,59,1,None
260,59,-1,None
261,59,-1,None
262,59,0.5,None
263,59,0.5,None
264,60,0.5,None
265,60,0.5,None
266,60,0.5,None
267,60,0.5,None
268,60,-1,None
269,61,0.5,None
270,61,0.5,None
271,61,-1,None
272,61,0.5,None
273,61,0.5,None
274,62,-1,None
275,62,0.5,None
276,62,0.5,None
277,62,0.5,None
278,62,-1,None
279,63,0.5,None
280,63,0.5,None
281,63,0.5,None
282,63,0.5,None
283,63,0.5,None
284,64,0.5,None
285,64,0.5,None
286,64,-1,None
287,64,0.5,None
288,64,0.5,None
289,65,0.5,None
290,65,0.5,None
291,65,0.5,None
292,65,-1,None
293,65,0.5,None
294,66,0.5,None
295,66,0.5,None
296,66,-1,None
297,66,0.5,None
298,66,0.5,None
299,67,0.5,None
300,68,1,None
301,68,-1,None
302,68,-1,None
303,68,0.5,None
304,68,-1,None
305,69,1,None
306,69,0.5,None
307,69,0.5,None
308,69,-1,None
309,69,0.5,None
310,70,1,None
311,70,-1,None
312,70,-1,None
313,70,0.5,None
314,70,0.5,None
315,71,0.5,None
316,71,0.5,None
317,71,0.5,None
318,71,-1,None
