Timestep,Episode,Reward,Exploration
0,0,0.5,None
1,0,0.5,None
2,0,0.5,None
3,0,-1,None
4,1,-1,None
5,2,1,None
6,2,0.5,None
7,2,0.5,None
8,2,-1,None
9,2,-1,None
10,3,0.5,None
11,3,0.5,None
12,4,1,None
13,4,-1,None
14,4,-1,None
15,4,0.5,None
16,4,-1,None
17,5,-1,None
18,5,0.5,None
19,5,0.5,None
20,5,-1,None
21,5,-1,None
22,6,0.5,None
23,6,0.5,None
24,6,0.5,None
25,6,0.5,None
26,6,0.5,None
27,7,-1,None
28,7,0.5,None
29,7,0.5,None
30,7,0.5,None
31,7,0.5,None
32,8,0.5,None
33,8,0.5,None
34,8,0.5,None
35,8,-1,None
36,8,-1,None
37,9,-1,None
38,9,0.5,None
39,9,0.5,None
40,9,-1,None
41,9,-1,None
42,10,-1,None
43,10,0.5,None
44,10,0.5,None
45,10,0.5,None
46,10,0.5,None
47,11,0.5,None
48,11,0.5,None
49,11,0.5,None
50,11,0.5,None
51,11,-1,None
52,12,0.5,None
53,12,0.5,None
54,12,0.5,None
55,12,0.5,None
56,12,-1,None
57,13,0.5,None
58,13,0.5,None
59,13,-1,None
60,13,0.5,None
61,13,0.5,None
62,14,0.5,None
63,14,-1,None
64,14,0.5,None
65,14,0.5,None
66,14,0.5,None
67,15,0.5,None
68,15,0.5,None
69,15,-1,None
70,15,0.5,None
71,15,-1,None
72,16,0.5,None
73,16,-1,None
74,16,0.5,None
75,16,0.5,None
76,16,0.5,None
77,17,0.5,None
78,17,0.5,None
79,17,0.5,None
80,17,0.5,None
81,17,0.5,None
82,18,0.5,None
83,18,0.5,None
84,18,0.5,None
85,18,-1,None
86,18,0.5,None
87,19,-1,None
88,19,0.5,None
89,19,-1,None
90,19,0.5,None
91,19,0.5,None
92,20,0.5,None
93,20,0.5,None
94,20,0.5,None
95,20,0.5,None
96,20,0.5,None
97,21,1,None
98,21,0.5,None
99,21,0.5,None
100,21,-1,None
101,21,0.5,None
102,22,0.5,None
103,22,-1,None
104,22,0.5,None
105,22,0.5,None
