Timestep,Episode,Reward,Exploration
0,1,1,None
1,1,0.5,None
2,1,0.5,None
3,1,0.5,None
4,1,0.5,None
5,2,0.5,None
6,2,0.5,None
7,2,0.5,None
8,2,-1,None
9,2,0.5,None
10,3,0.5,None
11,3,-1,None
12,3,0.5,None
13,3,0.5,None
14,3,0.5,None
15,4,0.5,None
16,4,0.5,None
17,4,0.5,None
18,4,0.5,None
19,4,-1,None
20,5,0.5,None
21,5,0.5,None
22,5,0.5,None
23,5,0.5,None
24,5,0.5,None
25,6,0.5,None
26,6,-1,None
27,6,0.5,None
28,6,0.5,None
29,6,0.5,None
30,7,0.5,None
31,7,0.5,None
32,7,0.5,None
33,8,1,None
34,8,0.5,None
35,8,0.5,None
36,8,0.5,None
37,8,0.5,None
38,9,0.5,None
39,9,0.5,None
40,9,0.5,None
41,9,0.5,None
42,9,-1,None
43,10,0.5,None
44,10,0.5,None
45,10,0.5,None
46,10,0.5,None
47,10,0.5,None
48,11,-1,None
49,11,0.5,None
50,11,0.5,None
51,11,-1,None
52,11,-1,None
53,12,-1,None
54,12,0.5,None
55,12,0.5,None
56,12,0.5,None
57,12,0.5,None
58,13,-1,None
59,13,-1,None
60,13,0.5,None
61,13,0.5,None
62,13,0.5,None
63,14,0.5,None
64,14,0.5,None
65,14,0.5,None
66,14,0.5,None
67,14,0.5,None
68,15,0.5,None
69,15,0.5,None
70,16,1,None
71,16,0.5,None
72,16,0.5,None
73,16,-1,None
74,16,-1,None
75,17,0.5,None
76,17,0.5,None
77,17,0.5,None
78,17,0.5,None
79,17,0.5,None
80,18,0.5,None
81,18,0.5,None
82,19,1,None
83,19,0.5,None
84,19,0.5,None
85,19,0.5,None
86,19,0.5,None
87,20,0.5,None
88,20,-1,None
89,20,0.5,None
90,20,0.5,None
91,20,0.5,None
92,21,0.5,None
93,21,-1,None
94,21,-1,None
95,21,0.5,None
96,21,0.5,None
97,22,-1,None
98,22,0.5,None
99,22,0.5,None
100,22,0.5,None
101,22,0.5,None
102,23,-1,None
103,23,0.5,None
104,23,0.5,None
105,24,1,None
106,24,0.5,None
107,24,0.5,None
108,24,-1,None
109,24,0.5,None
110,25,0.5,None
111,25,-1,None
112,25,0.5,None
113,25,0.5,None
114,26,1,None
115,26,-1,None
116,26,0.5,None
117,26,0.5,None
118,26,-1,None
119,27,0.5,None
120,27,0.5,None
121,27,0.5,None
122,27,-1,None
123,27,-1,None
124,28,0.5,None
125,28,0.5,None
126,28,0.5,None
127,28,-1,None
128,28,0.5,None
129,29,0.5,None
130,29,-1,None
131,29,0.5,None
132,29,0.5,None
133,29,0.5,None
134,30,0.5,None
135,30,0.5,None
136,30,0.5,None
137,30,0.5,None
138,30,-1,None
139,31,0.5,None
140,31,0.5,None
141,31,0.5,None
142,31,-1,None
143,31,0.5,None
144,32,-1,None
145,32,0.5,None
146,32,0.5,None
147,32,0.5,None
148,32,-1,None
149,33,0.5,None
150,33,-1,None
151,33,0.5,None
152,33,0.5,None
153,33,-1,None
154,34,0.5,None
155,34,0.5,None
156,34,0.5,None
157,34,0.5,None
158,34,-1,None
159,35,-1,None
160,35,0.5,None
161,35,0.5,None
162,35,-1,None
163,35,-1,None
164,36,1,None
165,36,-1,None
166,36,-1,None
167,36,0.5,None
168,36,0.5,None
169,37,0.5,None
170,37,0.5,None
171,37,0.5,None
172,37,0.5,None
173,37,0.5,None
174,38,0.5,None
175,38,0.5,None
176,38,0.5,None
177,38,0.5,None
178,38,0.5,None
179,39,-1,None
180,39,0.5,None
181,39,-1,None
182,39,0.5,None
183,39,0.5,None
184,40,0.5,None
185,40,0.5,None
186,40,0.5,None
187,40,0.5,None
188,40,0.5,None
189,41,0.5,None
190,41,0.5,None
191,41,0.5,None
192,41,0.5,None
193,41,0.5,None
194,42,0.5,None
195,42,0.5,None
196,42,0.5,None
197,42,0.5,None
198,42,0.5,None
199,43,0.5,None
200,43,0.5,None
201,43,0.5,None
202,43,-1,None
203,43,0.5,None
204,44,-1,None
205,44,-1,None
206,44,0.5,None
207,44,0.5,None
208,44,0.5,None
209,45,-1,None
210,45,-1,None
211,45,0.5,None
212,45,0.5,None
213,45,0.5,None
214,46,0.5,None
215,46,0.5,None
216,46,-1,None
217,46,0.5,None
218,46,0.5,None
219,47,-1,None
220,47,0.5,None
221,47,-1,None
222,47,0.5,None
223,47,0.5,None
224,48,0.5,None
225,48,0.5,None
226,48,0.5,None
227,48,0.5,None
228,48,0.5,None
229,49,0.5,None
230,49,-1,None
231,49,0.5,None
232,49,-1,None
233,49,-1,None
234,50,0.5,None
235,50,0.5,None
236,50,0.5,None
237,50,-1,None
238,50,0.5,None
239,51,0.5,None
240,51,0.5,None
241,51,0.5,None
242,51,0.5,None
243,51,0.5,None
244,52,-1,None
245,52,0.5,None
246,52,0.5,None
247,53,1,None
248,53,0.5,None
249,53,0.5,None
250,53,0.5,None
251,53,0.5,None
252,54,0.5,None
253,54,0.5,None
254,54,0.5,None
255,54,0.5,None
256,54,-1,None
257,55,0.5,None
258,56,1,None
259,56,-1,None
260,56,-1,None
261,56,-1,None
262,56,-1,None
263,57,0.5,None
264,57,0.5,None
265,57,-1,None
266,57,-1,None
267,57,0.5,None
268,58,0.5,None
269,58,0.5,None
270,58,0.5,None
271,58,0.5,None
272,58,0.5,None
273,59,0.5,None
274,59,0.5,None
275,59,0.5,None
276,59,-1,None
277,59,-1,None
278,60,0.5,None
279,60,-1,None
280,60,0.5,None
281,60,0.5,None
282,60,-1,None
283,61,0.5,None
284,61,0.5,None
285,61,-1,None
286,61,-1,None
287,61,0.5,None
288,62,0.5,None
289,62,0.5,None
290,62,0.5,None
291,62,0.5,None
292,62,0.5,None
293,63,0.5,None
294,63,0.5,None
295,63,-1,None
296,63,0.5,None
297,63,0.5,None
298,64,0.5,None
299,64,0.5,None
300,64,0.5,None
301,64,0.5,None
302,64,0.5,None
303,65,0.5,None
304,65,-1,None
305,65,0.5,None
306,65,0.5,None
307,65,-1,None
308,66,0.5,None
309,66,0.5,None
310,66,0.5,None
311,66,0.5,None
312,66,0.5,None
313,67,0.5,None
314,67,0.5,None
315,67,0.5,None
316,67,0.5,None
317,68,1,None
318,68,-1,None
319,68,0.5,None
320,68,0.5,None
321,68,-1,None
322,69,0.5,None
323,69,0.5,None
324,69,0.5,None
325,69,0.5,None
326,69,0.5,None
327,70,0.5,None
328,70,0.5,None
329,70,0.5,None
330,70,0.5,None
331,70,-1,None
332,71,-1,None
333,71,0.5,None
334,71,0.5,None
335,71,0.5,None
336,71,0.5,None
337,72,1,None
338,72,0.5,None
339,72,0.5,None
340,72,0.5,None
341,72,0.5,None
342,73,0.5,None
343,73,-1,None
344,73,-1,None
345,73,0.5,None
346,73,-1,None
347,74,0.5,None
348,74,0.5,None
349,74,-1,None
350,74,0.5,None
351,74,0.5,None
352,75,0.5,None
353,75,-1,None
354,75,-1,None
355,75,0.5,None
356,75,0.5,None
357,76,0.5,None
358,76,-1,None
359,76,0.5,None
360,76,0.5,None
361,76,0.5,None
362,77,0.5,None
363,77,-1,None
364,77,-1,None
365,77,-1,None
366,78,1,None
367,79,1,None
368,79,0.5,None
369,79,0.5,None
370,79,-1,None
371,79,-1,None
372,80,-1,None
373,80,0.5,None
374,80,0.5,None
375,80,0.5,None
376,80,-1,None
377,81,0.5,None
378,81,-1,None
379,81,0.5,None
380,81,0.5,None
381,81,-1,None
382,82,-1,None
383,82,0.5,None
384,82,0.5,None
385,82,0.5,None
386,82,0.5,None
387,83,-1,None
388,83,0.5,None
389,83,0.5,None
390,83,0.5,None
391,83,0.5,None
392,84,-1,None
393,84,0.5,None
394,84,0.5,None
395,84,0.5,None
396,85,1,None
397,85,0.5,None
398,85,0.5,None
399,85,-1,None
400,85,0.5,None
401,86,0.5,None
402,86,0.5,None
403,86,0.5,None
404,86,0.5,None
405,86,-1,None
406,87,0.5,None
407,87,0.5,None
408,87,-1,None
409,87,0.5,None
410,87,0.5,None
411,88,0.5,None
412,88,0.5,None
413,89,1,None
414,89,0.5,None
415,89,0.5,None
416,89,-1,None
417,89,0.5,None
418,90,-1,None
419,90,-1,None
420,90,0.5,None
421,90,-1,None
422,90,0.5,None
423,91,-1,None
424,91,0.5,None
425,91,0.5,None
426,91,0.5,None
427,91,0.5,None
428,92,0.5,None
429,92,0.5,None
430,92,-1,None
431,92,-1,None
432,92,0.5,None
433,93,0.5,None
434,93,0.5,None
435,94,1,None
436,94,-1,None
437,94,0.5,None
438,94,-1,None
439,94,0.5,None
440,95,0.5,None
441,95,0.5,None
442,95,0.5,None
443,96,1,None
444,96,0.5,None
445,96,0.5,None
446,96,0.5,None
447,96,0.5,None
