Timestep,Episode,Reward,Exploration
0,0,-1,None
1,0,0.5,None
2,0,0.5,None
3,0,-1,None
4,1,0.5,None
5,1,0.5,None
6,1,0.5,None
7,1,0.5,None
8,1,0.5,None
9,2,-1,None
10,3,1,None
11,3,0.5,None
12,4,1,None
13,4,0.5,None
14,4,-1,None
15,4,-1,None
16,4,0.5,None
17,5,0.5,None
18,5,0.5,None
19,5,0.5,None
20,5,0.5,None
21,5,-1,None
22,6,0.5,None
23,6,-1,None
24,6,0.5,None
25,6,0.5,None
26,6,0.5,None
27,7,0.5,None
28,7,-1,None
29,7,0.5,None
30,7,0.5,None
31,7,-1,None
32,8,0.5,None
33,8,0.5,None
34,8,0.5,None
35,8,0.5,None
36,8,0.5,None
37,9,0.5,None
38,9,0.5,None
39,9,-1,None
40,9,0.5,None
41,9,0.5,None
42,10,0.5,None
43,10,0.5,None
44,10,0.5,None
45,10,0.5,None
46,10,-1,None
47,11,0.5,None
48,11,0.5,None
49,11,0.5,None
50,11,-1,None
51,11,0.5,None
52,12,0.5,None
53,12,0.5,None
54,12,0.5,None
55,12,0.5,None
56,12,0.5,None
57,13,0.5,None
58,13,0.5,None
59,13,0.5,None
60,13,0.5,None
61,13,-1,None
62,14,0.5,None
63,14,-1,None
64,14,0.5,None
65,14,0.5,None
66,14,0.5,None
67,15,1,None
68,15,0.5,None
69,15,0.5,None
70,15,-1,None
71,15,-1,None
72,16,0.5,None
73,16,-1,None
74,16,0.5,None
75,16,0.5,None
76,16,0.5,None
77,17,0.5,None
78,17,0.5,None
79,17,0.5,None
80,17,0.5,None
81,17,0.5,None
82,18,0.5,None
83,18,0.5,None
84,18,0.5,None
85,18,0.5,None
86,18,-1,None
87,19,0.5,None
88,19,0.5,None
89,20,1,None
90,20,0.5,None
91,20,-1,None
92,20,0.5,None
93,20,-1,None
94,21,0.5,None
95,21,0.5,None
96,21,0.5,None
97,21,0.5,None
98,21,0.5,None
99,22,-1,None
100,22,0.5,None
101,22,0.5,None
102,22,0.5,None
103,22,0.5,None
104,23,0.5,None
105,23,0.5,None
106,23,0.5,None
107,23,0.5,None
108,23,0.5,None
109,24,0.5,None
110,24,0.5,None
111,24,0.5,None
112,24,0.5,None
113,24,0.5,None
114,25,-1,None
115,26,1,None
116,26,0.5,None
117,26,0.5,None
118,26,-1,None
119,26,0.5,None
120,27,-1,None
121,27,0.5,None
122,27,0.5,None
123,27,0.5,None
124,27,-1,None
125,28,-1,None
126,28,0.5,None
127,28,0.5,None
128,28,0.5,None
129,28,0.5,None
130,29,0.5,None
131,29,-1,None
132,29,-1,None
133,29,0.5,None
134,29,0.5,None
135,30,-1,None
136,30,0.5,None
137,30,0.5,None
138,30,0.5,None
139,30,-1,None
140,31,0.5,None
141,31,0.5,None
142,31,0.5,None
143,31,0.5,None
144,31,0.5,None
145,32,0.5,None
146,32,0.5,None
147,32,0.5,None
148,33,1,None
149,33,0.5,None
150,33,0.5,None
151,33,0.5,None
152,33,-1,None
153,34,0.5,None
154,34,0.5,None
155,34,0.5,None
156,34,-1,None
157,34,0.5,None
158,35,1,None
159,35,0.5,None
160,35,0.5,None
161,35,0.5,None
162,35,0.5,None
163,36,0.5,None
164,36,0.5,None
165,36,0.5,None
166,36,0.5,None
167,36,0.5,None
168,37,0.5,None
169,37,-1,None
170,37,0.5,None
171,37,0.5,None
172,37,-1,None
173,38,0.5,None
174,39,1,None
175,40,1,None
176,40,0.5,None
177,40,0.5,None
178,40,0.5,None
179,40,0.5,None
180,41,1,None
181,41,0.5,None
182,41,0.5,None
183,41,0.5,None
184,41,-1,None
185,42,0.5,None
186,42,0.5,None
187,42,0.5,None
188,42,0.5,None
189,42,0.5,None
190,43,0.5,None
191,43,0.5,None
192,43,0.5,None
193,43,0.5,None
194,43,0.5,None
195,44,0.5,None
196,44,0.5,None
197,44,-1,None
198,45,1,None
199,45,0.5,None
200,45,0.5,None
201,45,0.5,None
202,45,0.5,None
203,46,0.5,None
204,46,0.5,None
205,47,1,None
206,47,0.5,None
207,47,-1,None
208,47,0.5,None
209,47,0.5,None
210,48,0.5,None
211,48,0.5,None
212,48,0.5,None
213,48,0.5,None
214,48,-1,None
215,49,0.5,None
216,49,0.5,None
217,49,0.5,None
218,49,0.5,None
219,49,0.5,None
220,50,0.5,None
221,50,-1,None
222,50,0.5,None
223,51,1,None
224,51,0.5,None
225,51,0.5,None
226,51,0.5,None
227,51,0.5,None
228,52,0.5,None
229,52,0.5,None
230,52,-1,None
231,52,0.5,None
232,52,0.5,None
233,53,0.5,None
234,53,-1,None
235,53,-1,None
236,53,0.5,None
237,53,-1,None
238,54,0.5,None
239,54,0.5,None
240,54,-1,None
241,54,0.5,None
242,54,0.5,None
243,55,0.5,None
244,56,1,None
245,56,-1,None
246,56,0.5,None
247,56,0.5,None
248,56,0.5,None
249,57,-1,None
250,57,0.5,None
251,58,1,None
252,58,-1,None
253,59,1,None
254,59,-1,None
255,59,0.5,None
256,60,1,None
257,60,0.5,None
258,60,0.5,None
259,60,0.5,None
260,61,1,None
261,61,0.5,None
262,61,-1,None
263,61,-1,None
264,61,0.5,None
265,62,0.5,None
266,62,0.5,None
267,62,0.5,None
268,63,1,None
269,63,0.5,None
270,63,0.5,None
271,63,-1,None
272,63,0.5,None
273,64,0.5,None
274,65,1,None
275,65,0.5,None
276,65,0.5,None
277,65,-1,None
278,65,0.5,None
279,66,0.5,None
280,66,0.5,None
281,66,0.5,None
282,66,-1,None
283,66,0.5,None
284,67,0.5,None
285,67,0.5,None
286,67,0.5,None
287,67,0.5,None
288,67,-1,None
289,68,0.5,None
290,68,0.5,None
291,68,0.5,None
292,68,-1,None
293,68,0.5,None
294,69,0.5,None
295,69,0.5,None
296,69,0.5,None
297,69,-1,None
298,69,0.5,None
299,70,-1,None
300,70,-1,None
301,70,0.5,None
302,71,1,None
303,71,-1,None
304,71,0.5,None
305,71,-1,None
306,71,0.5,None
307,72,-1,None
308,72,0.5,None
309,73,1,None
310,73,0.5,None
311,73,0.5,None
312,73,0.5,None
313,73,-1,None
314,74,0.5,None
315,74,0.5,None
316,74,-1,None
317,74,0.5,None
318,74,0.5,None
319,75,-1,None
320,75,0.5,None
321,75,-1,None
322,75,-1,None
323,75,0.5,None
324,76,0.5,None
325,76,-1,None
326,76,0.5,None
327,76,0.5,None
328,76,0.5,None
329,77,0.5,None
330,77,0.5,None
331,77,-1,None
332,78,1,None
333,78,0.5,None
334,78,-1,None
335,78,-1,None
336,78,0.5,None
337,79,0.5,None
338,79,0.5,None
339,79,0.5,None
340,79,0.5,None
341,79,-1,None
342,80,0.5,None
343,80,0.5,None
344,80,0.5,None
345,80,-1,None
346,80,0.5,None
347,81,0.5,None
348,81,-1,None
349,81,0.5,None
350,81,-1,None
351,81,-1,None
352,82,0.5,None
353,82,0.5,None
354,82,0.5,None
355,82,-1,None
356,82,0.5,None
357,83,-1,None
358,83,0.5,None
359,83,0.5,None
360,83,0.5,None
361,83,-1,None
362,84,0.5,None
363,85,1,None
364,85,0.5,None
365,85,0.5,None
366,85,0.5,None
367,85,-1,None
368,86,0.5,None
369,86,-1,None
370,86,0.5,None
371,86,-1,None
372,86,0.5,None
373,87,0.5,None
374,87,-1,None
375,87,0.5,None
376,87,0.5,None
377,87,0.5,None
378,88,0.5,None
379,88,0.5,None
380,88,0.5,None
381,88,-1,None
382,88,0.5,None
383,89,0.5,None
384,89,0.5,None
385,89,0.5,None
386,89,0.5,None
387,89,0.5,None
388,90,-1,None
389,90,0.5,None
390,90,0.5,None
391,90,-1,None
392,90,0.5,None
393,91,0.5,None
394,91,0.5,None
395,91,0.5,None
396,91,0.5,None
397,91,0.5,None
398,92,0.5,None
399,92,0.5,None
400,92,-1,None
401,92,0.5,None
402,92,-1,None
403,93,0.5,None
404,93,0.5,None
405,93,-1,None
406,93,0.5,None
407,93,-1,None
408,94,1,None
409,94,-1,None
410,94,0.5,None
411,94,0.5,None
412,94,0.5,None
413,95,0.5,None
414,95,-1,None
415,95,-1,None
416,95,0.5,None
417,95,-1,None
418,96,0.5,None
419,96,0.5,None
420,96,-1,None
421,96,0.5,None
422,96,-1,None
423,97,-1,None
424,97,0.5,None
425,97,0.5,None
426,97,0.5,None
427,97,-1,None
428,98,0.5,None
429,98,0.5,None
430,98,0.5,None
431,98,-1,None
432,98,0.5,None
433,99,-1,None
434,99,0.5,None
435,99,0.5,None
436,99,0.5,None
437,99,0.5,None
438,100,1,None
439,100,0.5,None
440,100,0.5,None
441,100,0.5,None
442,100,0.5,None
443,101,0.5,None
444,102,1,None
445,102,0.5,None
446,102,0.5,None
447,102,0.5,None
448,102,0.5,None
449,103,-1,None
450,103,-1,None
451,103,0.5,None
452,103,-1,None
453,104,1,None
454,104,-1,None
455,104,0.5,None
456,104,-1,None
457,104,0.5,None
458,105,1,None
459,105,0.5,None
460,105,-1,None
461,105,0.5,None
462,105,0.5,None
463,106,0.5,None
464,106,-1,None
465,106,-1,None
466,106,-1,None
467,106,0.5,None
468,107,-1,None
469,107,0.5,None
470,107,-1,None
471,107,0.5,None
472,107,0.5,None
473,108,-1,None
474,108,0.5,None
475,108,-1,None
476,108,0.5,None
477,108,-1,None
478,109,-1,None
479,109,-1,None
480,109,-1,None
481,109,0.5,None
482,109,-1,None
483,110,0.5,None
484,110,-1,None
485,110,0.5,None
486,110,0.5,None
487,110,-1,None
488,111,-1,None
489,111,0.5,None
490,111,-1,None
491,111,-1,None
492,111,0.5,None
493,112,0.5,None
494,112,0.5,None
495,112,0.5,None
496,112,0.5,None
497,112,-1,None
498,113,0.5,None
499,113,-1,None
500,113,0.5,None
501,113,0.5,None
502,113,0.5,None
503,114,0.5,None
504,114,-1,None
505,114,0.5,None
506,114,0.5,None
507,114,0.5,None
508,115,-1,None
509,115,0.5,None
510,115,0.5,None
511,115,0.5,None
512,115,0.5,None
513,116,0.5,None
514,116,-1,None
515,116,0.5,None
516,116,0.5,None
517,116,0.5,None
518,117,0.5,None
519,117,0.5,None
520,117,0.5,None
521,117,0.5,None
522,117,0.5,None
523,118,0.5,None
524,118,-1,None
525,118,-1,None
526,118,-1,None
527,118,0.5,None
528,119,0.5,None
529,119,0.5,None
530,119,0.5,None
531,119,0.5,None
532,119,0.5,None
533,120,0.5,None
534,120,0.5,None
535,120,0.5,None
536,120,-1,None
537,120,-1,None
538,121,-1,None
539,121,-1,None
540,121,0.5,None
541,121,0.5,None
542,121,0.5,None
543,122,0.5,None
544,122,0.5,None
545,122,-1,None
546,122,0.5,None
547,122,0.5,None
548,123,0.5,None
549,123,0.5,None
550,123,0.5,None
551,123,0.5,None
552,123,0.5,None
553,124,0.5,None
554,124,0.5,None
555,124,0.5,None
556,124,0.5,None
557,124,0.5,None
558,125,0.5,None
559,125,-1,None
560,125,0.5,None
561,125,0.5,None
562,125,0.5,None
563,126,0.5,None
564,126,0.5,None
565,126,0.5,None
566,126,-1,None
567,126,-1,None
568,127,-1,None
569,127,0.5,None
570,127,0.5,None
571,127,-1,None
572,127,0.5,None
573,128,-1,None
574,128,-1,None
575,128,0.5,None
576,128,0.5,None
577,129,1,None
578,129,-1,None
579,129,0.5,None
580,129,-1,None
581,129,0.5,None
582,130,0.5,None
583,130,0.5,None
584,130,-1,None
585,130,0.5,None
586,130,0.5,None
587,131,0.5,None
588,131,-1,None
589,131,0.5,None
590,131,0.5,None
591,131,-1,None
592,132,-1,None
593,132,0.5,None
594,132,0.5,None
595,132,0.5,None
596,132,0.5,None
597,133,-1,None
598,134,1,None
599,134,0.5,None
600,134,0.5,None
601,134,0.5,None
602,134,0.5,None
603,135,0.5,None
604,135,0.5,None
605,135,0.5,None
606,135,0.5,None
607,135,-1,None
608,136,-1,None
609,136,0.5,None
610,136,0.5,None
611,136,0.5,None
612,136,0.5,None
613,137,-1,None
614,138,1,None
615,138,0.5,None
616,138,0.5,None
617,138,0.5,None
618,138,0.5,None
619,139,0.5,None
620,139,0.5,None
621,139,0.5,None
622,139,-1,None
623,139,0.5,None
624,140,0.5,None
625,140,-1,None
626,140,0.5,None
627,140,0.5,None
628,140,0.5,None
629,141,-1,None
630,141,0.5,None
631,141,-1,None
632,141,0.5,None
633,141,0.5,None
634,142,-1,None
635,142,-1,None
636,142,-1,None
637,142,0.5,None
638,142,-1,None
639,143,-1,None
640,143,-1,None
641,143,0.5,None
642,144,1,None
643,144,0.5,None
644,144,0.5,None
645,144,0.5,None
646,144,0.5,None
647,145,0.5,None
648,145,-1,None
649,145,0.5,None
650,145,0.5,None
651,145,0.5,None
652,146,-1,None
653,146,0.5,None
654,146,0.5,None
655,146,0.5,None
656,146,0.5,None
657,147,-1,None
658,147,0.5,None
659,147,0.5,None
660,147,0.5,None
661,147,-1,None
662,148,0.5,None
663,148,0.5,None
664,148,-1,None
665,148,-1,None
666,149,1,None
667,149,-1,None
668,149,0.5,None
669,149,0.5,None
670,149,0.5,None
671,150,0.5,None
672,150,0.5,None
673,150,0.5,None
674,150,-1,None
675,150,0.5,None
676,151,0.5,None
677,151,0.5,None
678,151,0.5,None
679,151,-1,None
680,151,0.5,None
681,152,-1,None
682,152,-1,None
683,152,0.5,None
684,152,-1,None
685,152,-1,None
686,153,-1,None
687,153,0.5,None
688,153,0.5,None
689,153,0.5,None
690,153,0.5,None
691,154,0.5,None
692,154,0.5,None
693,154,0.5,None
694,154,-1,None
695,154,0.5,None
696,155,-1,None
697,156,1,None
698,156,0.5,None
699,156,0.5,None
700,156,0.5,None
701,156,-1,None
702,157,0.5,None
703,157,0.5,None
704,157,0.5,None
705,157,0.5,None
706,157,0.5,None
707,158,0.5,None
708,158,0.5,None
709,158,0.5,None
710,158,-1,None
711,158,-1,None
712,159,0.5,None
713,159,0.5,None
714,159,0.5,None
715,159,0.5,None
716,159,0.5,None
717,160,0.5,None
718,160,0.5,None
719,160,-1,None
720,160,-1,None
721,160,0.5,None
722,161,0.5,None
723,161,-1,None
724,161,0.5,None
725,161,0.5,None
726,161,0.5,None
727,162,-1,None
728,162,0.5,None
729,162,0.5,None
730,162,0.5,None
731,162,0.5,None
