Timestep,Episode,Reward,Exploration
0,0,-1,None
1,0,0.5,None
2,0,0.5,None
3,0,0.5,None
4,1,0.5,None
5,1,0.5,None
6,1,0.5,None
7,2,1,None
8,3,1,None
9,3,0.5,None
10,3,0.5,None
11,3,0.5,None
12,3,-1,None
13,4,0.5,None
14,4,-1,None
15,4,0.5,None
16,4,0.5,None
17,4,-1,None
18,5,0.5,None
19,5,0.5,None
20,5,0.5,None
21,5,0.5,None
22,5,0.5,None
23,6,-1,None
24,6,0.5,None
25,6,-1,None
26,6,0.5,None
27,6,0.5,None
28,7,0.5,None
29,7,0.5,None
30,7,0.5,None
31,7,0.5,None
32,7,0.5,None
33,8,-1,None
34,8,0.5,None
35,8,0.5,None
36,8,-1,None
37,8,0.5,None
38,9,0.5,None
39,9,-1,None
40,9,0.5,None
41,9,0.5,None
42,9,-1,None
43,10,0.5,None
44,10,-1,None
45,10,0.5,None
46,10,0.5,None
47,10,-1,None
48,11,0.5,None
49,11,0.5,None
50,11,0.5,None
51,11,0.5,None
52,11,0.5,None
53,12,0.5,None
54,12,0.5,None
55,12,0.5,None
56,12,-1,None
57,12,0.5,None
58,13,0.5,None
59,13,0.5,None
60,13,0.5,None
61,13,0.5,None
62,13,-1,None
63,14,0.5,None
64,14,-1,None
65,14,0.5,None
66,14,0.5,None
67,14,0.5,None
68,15,0.5,None
69,15,-1,None
70,15,0.5,None
71,15,0.5,None
72,15,0.5,None
73,16,0.5,None
74,16,0.5,None
75,16,0.5,None
76,16,-1,None
77,16,-1,None
78,17,0.5,None
79,17,0.5,None
80,17,0.5,None
81,17,0.5,None
82,17,0.5,None
83,18,0.5,None
84,18,0.5,None
85,18,-1,None
86,18,0.5,None
87,18,0.5,None
88,19,0.5,None
89,19,0.5,None
90,19,-1,None
91,19,0.5,None
92,19,0.5,None
93,20,0.5,None
94,20,0.5,None
95,20,0.5,None
96,20,-1,None
97,20,0.5,None
98,21,-1,None
99,21,0.5,None
100,21,-1,None
101,21,0.5,None
102,21,0.5,None
103,22,-1,None
104,22,0.5,None
105,22,0.5,None
106,22,0.5,None
107,22,0.5,None
108,23,0.5,None
109,23,0.5,None
110,23,0.5,None
111,23,-1,None
112,23,0.5,None
113,24,0.5,None
114,24,0.5,None
115,24,0.5,None
116,24,0.5,None
117,24,0.5,None
118,25,-1,None
119,25,0.5,None
120,25,0.5,None
121,25,0.5,None
122,25,-1,None
123,26,0.5,None
124,26,0.5,None
125,26,0.5,None
126,26,0.5,None
127,26,0.5,None
128,27,0.5,None
129,27,0.5,None
130,27,0.5,None
131,27,0.5,None
132,27,0.5,None
133,28,1,None
134,28,-1,None
135,28,0.5,None
136,28,0.5,None
137,28,0.5,None
138,29,-1,None
139,29,0.5,None
140,29,-1,None
141,29,0.5,None
142,29,0.5,None
143,30,0.5,None
144,30,0.5,None
145,30,0.5,None
146,30,-1,None
147,30,-1,None
148,31,-1,None
149,31,-1,None
150,31,0.5,None
151,31,0.5,None
152,31,0.5,None
153,32,-1,None
154,32,0.5,None
155,32,-1,None
156,32,-1,None
157,32,0.5,None
158,33,0.5,None
159,34,1,None
160,34,0.5,None
161,34,0.5,None
162,34,0.5,None
163,34,0.5,None
164,35,0.5,None
165,35,-1,None
166,35,-1,None
167,35,0.5,None
168,35,0.5,None
169,36,0.5,None
170,36,0.5,None
171,36,0.5,None
172,36,0.5,None
173,36,0.5,None
174,37,0.5,None
175,37,0.5,None
176,37,0.5,None
177,37,0.5,None
178,37,0.5,None
179,38,-1,None
180,38,0.5,None
181,38,0.5,None
182,39,1,None
183,39,-1,None
184,39,0.5,None
185,39,0.5,None
186,39,0.5,None
187,40,0.5,None
188,40,-1,None
189,40,0.5,None
190,40,-1,None
191,40,0.5,None
192,41,0.5,None
193,41,0.5,None
194,41,0.5,None
195,41,-1,None
196,41,-1,None
197,42,0.5,None
198,42,-1,None
199,42,-1,None
200,42,0.5,None
201,42,-1,None
202,43,0.5,None
203,43,0.5,None
204,43,0.5,None
205,43,0.5,None
206,43,0.5,None
207,44,0.5,None
208,44,0.5,None
209,44,-1,None
210,44,-1,None
211,44,0.5,None
212,45,-1,None
213,45,0.5,None
214,45,0.5,None
215,45,0.5,None
216,45,0.5,None
217,46,-1,None
218,46,0.5,None
219,46,0.5,None
220,46,-1,None
221,46,0.5,None
222,47,-1,None
223,47,0.5,None
224,47,0.5,None
225,47,0.5,None
226,47,-1,None
227,48,0.5,None
228,48,0.5,None
229,48,-1,None
230,48,0.5,None
231,48,0.5,None
232,49,0.5,None
233,49,0.5,None
234,49,0.5,None
235,49,0.5,None
236,49,0.5,None
237,50,-1,None
238,50,0.5,None
239,51,1,None
240,51,0.5,None
241,51,0.5,None
242,51,0.5,None
243,51,0.5,None
244,52,-1,None
245,52,0.5,None
246,52,0.5,None
247,52,0.5,None
248,53,1,None
249,53,0.5,None
250,53,0.5,None
251,53,-1,None
252,53,-1,None
253,54,0.5,None
254,54,0.5,None
255,55,1,None
256,55,0.5,None
257,55,0.5,None
258,55,-1,None
259,55,0.5,None
260,56,0.5,None
261,56,-1,None
262,56,0.5,None
263,56,-1,None
264,56,-1,None
265,57,0.5,None
266,57,0.5,None
267,57,0.5,None
268,57,-1,None
269,57,0.5,None
270,58,0.5,None
271,58,-1,None
272,58,0.5,None
273,58,0.5,None
274,58,-1,None
275,59,0.5,None
276,59,0.5,None
277,59,-1,None
278,59,0.5,None
279,59,0.5,None
280,60,0.5,None
281,60,0.5,None
282,60,-1,None
283,60,-1,None
284,60,0.5,None
285,61,-1,None
286,62,1,None
287,62,0.5,None
288,62,-1,None
289,63,1,None
290,63,0.5,None
291,63,-1,None
292,63,-1,None
293,63,0.5,None
294,64,0.5,None
295,64,0.5,None
296,64,-1,None
297,64,0.5,None
298,64,0.5,None
299,65,0.5,None
300,66,1,None
301,66,0.5,None
302,66,-1,None
303,66,0.5,None
304,66,0.5,None
305,67,-1,None
306,67,0.5,None
307,67,0.5,None
308,67,0.5,None
309,67,-1,None
310,68,0.5,None
311,68,-1,None
312,68,0.5,None
313,68,0.5,None
314,68,0.5,None
315,69,0.5,None
316,69,0.5,None
317,69,0.5,None
318,69,0.5,None
319,69,-1,None
320,70,-1,None
321,70,0.5,None
322,70,-1,None
323,70,-1,None
324,70,0.5,None
325,71,0.5,None
326,71,-1,None
327,71,0.5,None
328,71,0.5,None
329,71,0.5,None
330,72,0.5,None
331,72,0.5,None
332,72,0.5,None
333,72,-1,None
334,72,0.5,None
335,73,0.5,None
336,73,0.5,None
337,73,-1,None
338,73,0.5,None
339,73,0.5,None
340,74,-1,None
341,74,0.5,None
342,74,0.5,None
343,74,0.5,None
344,74,0.5,None
345,75,-1,None
346,75,0.5,None
347,75,0.5,None
348,75,0.5,None
349,75,0.5,None
350,76,-1,None
351,76,0.5,None
352,76,0.5,None
353,76,0.5,None
354,76,0.5,None
355,77,0.5,None
356,77,0.5,None
357,77,0.5,None
358,77,0.5,None
359,77,-1,None
360,78,1,None
361,78,0.5,None
362,78,0.5,None
363,78,0.5,None
364,79,1,None
365,79,-1,None
366,79,-1,None
367,79,0.5,None
368,79,-1,None
369,80,-1,None
370,80,0.5,None
371,80,-1,None
372,80,0.5,None
373,80,-1,None
374,81,0.5,None
375,81,0.5,None
376,81,0.5,None
377,81,0.5,None
378,81,0.5,None
379,82,0.5,None
380,82,0.5,None
381,82,-1,None
382,82,0.5,None
383,82,0.5,None
384,83,0.5,None
385,83,0.5,None
386,83,0.5,None
387,83,-1,None
388,83,-1,None
389,84,0.5,None
390,84,0.5,None
391,84,0.5,None
392,84,0.5,None
393,84,0.5,None
394,85,0.5,None
395,85,0.5,None
396,85,-1,None
397,85,0.5,None
398,85,-1,None
399,86,-1,None
400,86,0.5,None
401,86,-1,None
402,86,0.5,None
403,86,-1,None
404,87,0.5,None
405,87,0.5,None
406,87,-1,None
407,87,0.5,None
408,87,-1,None
409,88,0.5,None
410,88,-1,None
411,88,0.5,None
412,88,0.5,None
413,88,0.5,None
414,89,0.5,None
415,89,0.5,None
416,89,0.5,None
417,89,-1,None
418,89,0.5,None
419,90,0.5,None
420,90,0.5,None
421,90,0.5,None
422,90,0.5,None
423,90,-1,None
424,91,0.5,None
425,91,-1,None
426,91,0.5,None
427,91,-1,None
428,91,-1,None
429,92,0.5,None
430,92,0.5,None
431,92,-1,None
432,92,-1,None
433,92,0.5,None
434,93,0.5,None
435,93,0.5,None
436,93,0.5,None
437,93,0.5,None
438,93,0.5,None
439,94,0.5,None
440,94,-1,None
441,95,1,None
442,95,0.5,None
443,95,0.5,None
444,95,0.5,None
445,95,-1,None
446,96,-1,None
447,96,0.5,None
448,96,0.5,None
449,96,0.5,None
450,96,0.5,None
451,97,0.5,None
452,97,0.5,None
453,97,0.5,None
454,97,0.5,None
455,97,-1,None
456,98,-1,None
457,98,0.5,None
458,98,0.5,None
459,98,0.5,None
460,98,0.5,None
461,99,-1,None
462,99,0.5,None
463,99,0.5,None
464,99,0.5,None
465,99,0.5,None
466,100,0.5,None
467,100,0.5,None
468,100,0.5,None
469,101,1,None
470,101,0.5,None
471,101,-1,None
472,101,0.5,None
473,101,0.5,None
474,102,0.5,None
475,102,-1,None
476,102,0.5,None
477,102,-1,None
478,102,0.5,None
479,103,0.5,None
480,103,0.5,None
481,103,-1,None
482,103,0.5,None
483,103,0.5,None
484,104,0.5,None
485,104,0.5,None
486,104,0.5,None
487,104,-1,None
488,104,-1,None
489,105,0.5,None
490,105,-1,None
491,105,0.5,None
492,105,0.5,None
493,105,0.5,None
494,106,-1,None
495,106,0.5,None
496,106,-1,None
497,106,0.5,None
498,106,0.5,None
499,107,0.5,None
500,107,-1,None
501,107,0.5,None
502,107,0.5,None
503,107,0.5,None
504,108,0.5,None
505,108,0.5,None
506,108,-1,None
507,108,0.5,None
508,108,0.5,None
509,109,-1,None
510,109,-1,None
511,109,0.5,None
512,109,0.5,None
513,109,0.5,None
514,110,0.5,None
515,110,0.5,None
516,110,0.5,None
517,110,-1,None
518,110,0.5,None
519,111,0.5,None
520,111,0.5,None
521,111,-1,None
522,111,0.5,None
523,111,0.5,None
524,112,-1,None
525,112,0.5,None
526,112,0.5,None
527,112,0.5,None
528,113,1,None
529,113,0.5,None
530,113,-1,None
531,113,0.5,None
532,113,0.5,None
533,114,0.5,None
534,114,0.5,None
535,114,-1,None
536,114,0.5,None
537,114,0.5,None
538,115,-1,None
539,115,0.5,None
540,115,0.5,None
541,115,-1,None
542,115,0.5,None
543,116,0.5,None
544,116,0.5,None
545,116,0.5,None
546,116,-1,None
547,116,-1,None
548,117,-1,None
549,117,0.5,None
550,117,0.5,None
551,117,0.5,None
552,117,0.5,None
553,118,-1,None
554,118,0.5,None
555,118,0.5,None
556,118,0.5,None
557,118,0.5,None
558,119,0.5,None
559,119,-1,None
560,119,0.5,None
561,119,0.5,None
562,119,0.5,None
563,120,-1,None
564,120,0.5,None
565,120,0.5,None
566,120,-1,None
567,120,0.5,None
568,121,0.5,None
569,121,0.5,None
570,121,0.5,None
571,121,0.5,None
572,121,0.5,None
573,122,-1,None
574,122,-1,None
575,122,0.5,None
576,122,0.5,None
577,122,-1,None
578,123,0.5,None
579,123,0.5,None
580,123,0.5,None
581,123,-1,None
582,123,0.5,None
583,124,0.5,None
584,124,0.5,None
585,124,0.5,None
586,125,1,None
587,125,0.5,None
588,125,0.5,None
589,125,0.5,None
590,125,-1,None
591,126,0.5,None
592,126,0.5,None
593,126,-1,None
594,126,0.5,None
595,126,-1,None
596,127,0.5,None
597,127,0.5,None
598,127,0.5,None
599,127,0.5,None
600,127,-1,None
601,128,0.5,None
602,128,0.5,None
603,128,0.5,None
604,128,-1,None
605,128,0.5,None
606,129,0.5,None
607,129,0.5,None
608,129,0.5,None
609,129,0.5,None
610,129,0.5,None
611,130,0.5,None
612,130,-1,None
613,130,0.5,None
614,130,0.5,None
615,130,0.5,None
616,131,0.5,None
617,131,-1,None
618,131,0.5,None
619,132,1,None
620,132,0.5,None
621,132,0.5,None
622,132,0.5,None
623,132,0.5,None
624,133,0.5,None
625,133,0.5,None
626,133,-1,None
627,133,0.5,None
628,133,0.5,None
629,134,-1,None
630,134,0.5,None
631,134,0.5,None
632,134,0.5,None
633,134,0.5,None
634,135,0.5,None
635,136,1,None
636,136,0.5,None
637,136,0.5,None
638,136,0.5,None
639,136,0.5,None
640,137,-1,None
641,137,0.5,None
642,137,-1,None
643,137,0.5,None
644,137,0.5,None
645,138,0.5,None
646,138,0.5,None
647,138,0.5,None
648,138,0.5,None
649,138,0.5,None
650,139,-1,None
651,139,-1,None
652,139,0.5,None
653,139,0.5,None
654,139,0.5,None
655,140,-1,None
656,140,-1,None
657,141,1,None
658,141,0.5,None
659,141,0.5,None
660,141,-1,None
661,141,0.5,None
662,142,-1,None
663,142,-1,None
664,142,0.5,None
665,142,0.5,None
666,142,0.5,None
667,143,0.5,None
668,143,0.5,None
669,143,0.5,None
670,143,0.5,None
671,143,0.5,None
672,144,-1,None
673,144,0.5,None
674,144,0.5,None
675,144,0.5,None
676,144,-1,None
677,145,-1,None
678,145,0.5,None
679,145,-1,None
680,145,0.5,None
681,145,0.5,None
682,146,0.5,None
683,146,0.5,None
684,146,0.5,None
685,146,0.5,None
686,146,0.5,None
687,147,-1,None
688,147,0.5,None
689,147,0.5,None
690,147,0.5,None
691,147,0.5,None
692,148,0.5,None
693,148,0.5,None
694,148,0.5,None
695,148,0.5,None
696,148,-1,None
697,149,0.5,None
698,149,0.5,None
699,150,1,None
700,150,0.5,None
701,150,0.5,None
702,150,0.5,None
703,150,0.5,None
704,151,1,None
705,151,-1,None
706,151,-1,None
707,151,0.5,None
708,152,1,None
709,152,0.5,None
710,152,0.5,None
711,152,0.5,None
712,152,0.5,None
713,153,0.5,None
714,153,0.5,None
715,153,-1,None
716,153,0.5,None
717,153,0.5,None
718,154,0.5,None
719,154,0.5,None
720,154,0.5,None
721,154,0.5,None
722,154,0.5,None
723,155,1,None
724,155,0.5,None
725,155,-1,None
726,155,0.5,None
727,155,-1,None
728,156,0.5,None
729,156,0.5,None
