Timestep,Episode,Reward,Exploration
0,0,-1,None
1,0,0.5,None
2,0,0.5,None
3,0,0.5,None
4,1,0.5,None
5,1,0.5,None
6,1,0.5,None
7,1,0.5,None
8,1,0.5,None
9,2,-1,None
10,2,-1,None
11,2,0.5,None
12,2,0.5,None
13,2,-1,None
14,3,0.5,None
15,3,0.5,None
16,3,0.5,None
17,3,0.5,None
18,3,0.5,None
19,4,-1,None
20,4,-1,None
21,4,-1,None
22,4,-1,None
23,4,0.5,None
24,5,0.5,None
25,5,0.5,None
26,5,0.5,None
27,5,0.5,None
28,5,0.5,None
29,6,0.5,None
30,6,-1,None
31,6,0.5,None
32,6,-1,None
33,7,1,None
34,7,0.5,None
35,7,0.5,None
36,7,-1,None
37,7,-1,None
38,8,-1,None
39,8,0.5,None
40,8,0.5,None
41,8,-1,None
42,8,0.5,None
43,9,0.5,None
44,9,0.5,None
45,10,1,None
46,10,-1,None
47,10,-1,None
48,10,0.5,None
49,10,0.5,None
50,11,1,None
51,11,-1,None
52,11,-1,None
53,11,0.5,None
54,11,-1,None
55,12,1,None
56,12,0.5,None
57,12,0.5,None
58,12,-1,None
59,12,-1,None
60,13,-1,None
61,13,0.5,None
62,13,0.5,None
63,13,0.5,None
64,13,0.5,None
65,14,0.5,None
66,14,0.5,None
67,14,0.5,None
68,14,-1,None
69,14,0.5,None
70,15,-1,None
71,15,0.5,None
72,15,0.5,None
73,15,0.5,None
74,15,0.5,None
75,16,0.5,None
76,16,0.5,None
77,16,0.5,None
78,16,0.5,None
79,16,-1,None
80,17,0.5,None
81,17,0.5,None
82,17,-1,None
83,17,-1,None
84,18,1,None
85,18,0.5,None
86,18,-1,None
87,19,1,None
88,20,1,None
89,20,-1,None
90,20,0.5,None
91,20,0.5,None
92,20,0.5,None
93,21,0.5,None
94,21,0.5,None
95,22,1,None
96,22,0.5,None
97,23,1,None
98,23,0.5,None
99,23,0.5,None
100,23,0.5,None
101,23,0.5,None
102,24,-1,None
103,24,0.5,None
104,24,-1,None
105,24,0.5,None
106,24,0.5,None
107,25,1,None
108,25,0.5,None
109,25,-1,None
110,25,-1,None
111,25,-1,None
112,26,0.5,None
113,26,0.5,None
114,26,0.5,None
115,26,0.5,None
116,26,0.5,None
117,27,0.5,None
118,27,0.5,None
119,28,1,None
120,28,0.5,None
121,28,0.5,None
122,28,0.5,None
123,28,0.5,None
124,29,0.5,None
125,29,0.5,None
126,29,0.5,None
127,29,0.5,None
128,29,0.5,None
129,30,0.5,None
130,31,1,None
131,31,0.5,None
132,31,0.5,None
133,31,0.5,None
134,31,0.5,None
135,32,0.5,None
136,32,0.5,None
137,32,0.5,None
138,32,0.5,None
139,32,0.5,None
140,33,-1,None
141,33,0.5,None
142,33,0.5,None
143,33,0.5,None
144,33,0.5,None
145,34,-1,None
146,34,0.5,None
147,34,-1,None
148,34,0.5,None
149,34,-1,None
150,35,-1,None
151,35,-1,None
152,35,0.5,None
153,35,0.5,None
154,35,0.5,None
155,36,0.5,None
156,36,0.5,None
157,36,0.5,None
158,36,0.5,None
159,36,-1,None
160,37,0.5,None
161,37,0.5,None
162,37,0.5,None
163,37,0.5,None
164,37,-1,None
165,38,0.5,None
166,38,-1,None
167,38,0.5,None
168,38,0.5,None
169,38,0.5,None
170,39,0.5,None
171,39,-1,None
172,39,0.5,None
173,39,0.5,None
174,39,-1,None
175,40,0.5,None
176,40,0.5,None
177,40,0.5,None
178,40,0.5,None
179,40,-1,None
180,41,-1,None
181,41,0.5,None
182,41,-1,None
183,41,-1,None
184,41,0.5,None
185,42,0.5,None
186,42,0.5,None
187,42,0.5,None
188,42,0.5,None
189,42,0.5,None
190,43,0.5,None
191,43,0.5,None
192,43,0.5,None
193,43,0.5,None
194,43,0.5,None
195,44,0.5,None
196,44,-1,None
197,44,0.5,None
198,44,0.5,None
199,44,0.5,None
200,45,0.5,None
201,45,-1,None
202,45,0.5,None
203,45,0.5,None
204,45,-1,None
205,46,0.5,None
206,46,0.5,None
207,46,0.5,None
208,46,0.5,None
209,46,0.5,None
210,47,0.5,None
211,47,0.5,None
212,47,-1,None
213,47,-1,None
214,47,-1,None
215,48,-1,None
216,48,0.5,None
217,48,0.5,None
218,48,-1,None
219,48,0.5,None
220,49,-1,None
221,49,0.5,None
222,49,0.5,None
223,49,0.5,None
224,49,0.5,None
225,50,0.5,None
226,50,0.5,None
227,50,0.5,None
228,50,0.5,None
229,51,1,None
230,51,0.5,None
231,52,1,None
232,52,0.5,None
233,52,0.5,None
234,52,0.5,None
235,52,-1,None
236,53,-1,None
237,53,0.5,None
238,53,0.5,None
239,53,0.5,None
240,53,0.5,None
241,54,0.5,None
242,54,0.5,None
243,54,0.5,None
244,54,-1,None
245,54,-1,None
246,55,0.5,None
247,55,0.5,None
248,55,0.5,None
249,55,0.5,None
250,55,0.5,None
251,56,0.5,None
252,56,-1,None
253,56,0.5,None
254,56,0.5,None
255,56,0.5,None
256,57,1,None
257,57,0.5,None
258,57,0.5,None
259,57,0.5,None
260,57,-1,None
261,58,0.5,None
262,58,-1,None
263,58,0.5,None
264,58,-1,None
265,58,-1,None
266,59,0.5,None
267,59,0.5,None
268,59,0.5,None
269,59,0.5,None
270,59,-1,None
271,60,0.5,None
272,60,0.5,None
273,60,0.5,None
274,60,0.5,None
275,60,0.5,None
276,61,0.5,None
277,61,-1,None
278,61,0.5,None
279,61,0.5,None
280,61,-1,None
281,62,0.5,None
282,62,0.5,None
283,62,0.5,None
284,62,0.5,None
285,62,0.5,None
286,63,-1,None
287,63,-1,None
288,63,-1,None
289,63,0.5,None
290,63,0.5,None
291,64,0.5,None
292,64,0.5,None
293,64,0.5,None
294,64,0.5,None
295,64,0.5,None
296,65,0.5,None
297,65,0.5,None
298,65,0.5,None
299,65,0.5,None
300,65,-1,None
301,66,0.5,None
302,66,0.5,None
303,66,0.5,None
304,66,-1,None
305,66,0.5,None
306,67,0.5,None
307,67,0.5,None
308,67,0.5,None
309,67,0.5,None
310,68,1,None
311,68,0.5,None
312,68,0.5,None
313,68,0.5,None
314,68,0.5,None
315,69,-1,None
316,69,0.5,None
317,69,0.5,None
318,69,0.5,None
319,69,0.5,None
320,70,0.5,None
321,70,0.5,None
322,70,0.5,None
323,70,0.5,None
324,70,-1,None
325,71,0.5,None
326,71,0.5,None
327,71,-1,None
328,71,0.5,None
329,71,0.5,None
330,72,0.5,None
331,72,0.5,None
332,72,0.5,None
333,72,0.5,None
334,72,0.5,None
335,73,0.5,None
336,73,0.5,None
337,73,-1,None
338,73,-1,None
339,73,0.5,None
340,74,0.5,None
341,74,0.5,None
342,74,0.5,None
343,74,0.5,None
344,74,0.5,None
345,75,0.5,None
346,75,0.5,None
347,75,0.5,None
348,75,-1,None
349,75,0.5,None
350,76,0.5,None
351,76,-1,None
352,76,0.5,None
353,76,0.5,None
354,76,0.5,None
355,77,-1,None
356,77,-1,None
357,77,-1,None
358,77,0.5,None
359,78,1,None
360,78,0.5,None
361,79,1,None
362,79,-1,None
363,79,0.5,None
364,79,0.5,None
365,79,0.5,None
366,80,0.5,None
367,80,0.5,None
368,81,1,None
369,81,0.5,None
370,81,0.5,None
371,81,0.5,None
372,81,-1,None
373,82,0.5,None
374,82,0.5,None
375,82,0.5,None
376,82,0.5,None
377,82,0.5,None
378,83,0.5,None
379,83,-1,None
380,83,0.5,None
381,83,0.5,None
382,83,0.5,None
383,84,1,None
384,84,0.5,None
385,85,1,None
386,85,0.5,None
387,85,0.5,None
388,86,1,None
389,86,-1,None
390,86,0.5,None
391,86,-1,None
392,86,-1,None
393,87,0.5,None
394,87,-1,None
395,87,0.5,None
396,87,0.5,None
397,87,0.5,None
398,88,0.5,None
399,88,0.5,None
400,88,0.5,None
401,88,0.5,None
402,88,0.5,None
403,89,-1,None
404,89,0.5,None
405,89,0.5,None
406,89,0.5,None
407,89,0.5,None
408,90,0.5,None
409,90,0.5,None
410,90,0.5,None
411,90,0.5,None
412,90,-1,None
413,91,0.5,None
414,91,0.5,None
415,91,0.5,None
416,91,0.5,None
417,91,0.5,None
418,92,0.5,None
419,92,0.5,None
420,92,0.5,None
421,92,0.5,None
422,92,0.5,None
423,93,0.5,None
424,94,1,None
425,94,0.5,None
426,94,-1,None
427,94,-1,None
428,95,1,None
429,95,0.5,None
430,95,0.5,None
431,95,0.5,None
432,95,0.5,None
433,96,0.5,None
434,96,0.5,None
435,96,-1,None
436,96,-1,None
437,96,0.5,None
438,97,0.5,None
439,97,0.5,None
440,97,0.5,None
441,97,0.5,None
442,97,0.5,None
443,98,0.5,None
444,98,-1,None
445,98,-1,None
446,98,0.5,None
447,98,0.5,None
448,99,0.5,None
449,99,0.5,None
450,99,0.5,None
451,99,0.5,None
452,99,-1,None
453,100,0.5,None
454,100,0.5,None
455,100,0.5,None
456,100,0.5,None
457,100,0.5,None
458,101,1,None
459,101,0.5,None
460,101,0.5,None
461,101,0.5,None
462,101,0.5,None
463,102,-1,None
464,102,0.5,None
465,102,0.5,None
466,102,0.5,None
467,102,-1,None
468,103,-1,None
469,103,-1,None
470,103,0.5,None
471,103,-1,None
472,103,-1,None
473,104,0.5,None
474,104,0.5,None
475,104,-1,None
476,104,0.5,None
477,104,0.5,None
478,105,0.5,None
479,105,0.5,None
480,105,-1,None
481,105,-1,None
482,105,0.5,None
483,106,0.5,None
484,106,-1,None
485,106,0.5,None
486,106,0.5,None
487,106,0.5,None
488,107,0.5,None
489,107,0.5,None
490,107,0.5,None
491,107,0.5,None
492,107,0.5,None
493,108,0.5,None
494,108,0.5,None
495,108,0.5,None
496,108,-1,None
497,108,-1,None
498,109,0.5,None
499,109,0.5,None
500,109,0.5,None
501,109,-1,None
502,109,0.5,None
503,110,0.5,None
504,111,1,None
505,111,0.5,None
506,111,-1,None
507,111,-1,None
508,111,0.5,None
509,112,0.5,None
510,112,0.5,None
511,112,-1,None
512,112,0.5,None
513,113,1,None
514,113,0.5,None
515,113,0.5,None
516,113,0.5,None
517,113,-1,None
518,114,0.5,None
519,114,-1,None
520,114,0.5,None
521,114,0.5,None
522,114,-1,None
523,115,-1,None
524,115,-1,None
525,115,-1,None
526,115,-1,None
527,115,0.5,None
528,116,0.5,None
529,116,-1,None
530,116,-1,None
531,116,0.5,None
532,116,0.5,None
533,117,1,None
534,117,-1,None
535,117,0.5,None
536,117,0.5,None
537,117,0.5,None
538,118,0.5,None
539,118,0.5,None
540,118,0.5,None
541,118,0.5,None
542,118,0.5,None
543,119,0.5,None
544,119,-1,None
545,119,0.5,None
546,119,0.5,None
547,119,0.5,None
548,120,0.5,None
549,120,0.5,None
550,120,0.5,None
551,120,0.5,None
552,120,0.5,None
553,121,0.5,None
554,121,0.5,None
555,121,-1,None
556,121,-1,None
557,121,0.5,None
558,122,0.5,None
559,122,0.5,None
560,122,0.5,None
561,122,-1,None
562,122,0.5,None
563,123,0.5,None
564,123,-1,None
565,123,0.5,None
566,123,-1,None
567,123,0.5,None
568,124,0.5,None
569,124,0.5,None
570,124,0.5,None
571,124,0.5,None
572,124,0.5,None
573,125,0.5,None
574,126,1,None
575,126,0.5,None
576,126,0.5,None
577,126,0.5,None
578,126,0.5,None
579,127,-1,None
580,127,-1,None
581,127,0.5,None
582,127,0.5,None
583,127,-1,None
584,128,0.5,None
585,128,0.5,None
586,128,0.5,None
587,128,-1,None
588,128,0.5,None
589,129,-1,None
590,129,0.5,None
591,129,0.5,None
592,129,0.5,None
593,129,-1,None
594,130,0.5,None
595,130,0.5,None
596,130,0.5,None
597,130,0.5,None
598,130,-1,None
599,131,0.5,None
600,131,0.5,None
601,131,-1,None
602,131,0.5,None
603,131,0.5,None
604,132,0.5,None
605,132,0.5,None
606,132,0.5,None
607,132,0.5,None
608,132,0.5,None
609,133,0.5,None
610,134,1,None
611,134,0.5,None
612,134,0.5,None
613,134,-1,None
614,134,0.5,None
615,135,-1,None
616,135,0.5,None
617,135,0.5,None
618,135,0.5,None
619,135,0.5,None
620,136,0.5,None
621,136,-1,None
622,136,0.5,None
623,136,0.5,None
624,136,0.5,None
625,137,0.5,None
626,137,-1,None
627,137,-1,None
628,137,0.5,None
629,137,0.5,None
630,138,0.5,None
631,138,0.5,None
632,138,0.5,None
633,138,0.5,None
634,138,0.5,None
635,139,-1,None
636,139,0.5,None
637,139,0.5,None
638,139,0.5,None
639,139,0.5,None
640,140,0.5,None
641,140,-1,None
642,140,-1,None
643,140,0.5,None
644,140,0.5,None
645,141,0.5,None
646,141,0.5,None
647,141,-1,None
648,141,0.5,None
649,141,0.5,None
650,142,-1,None
651,142,-1,None
652,142,0.5,None
653,142,0.5,None
654,142,0.5,None
655,143,0.5,None
656,143,0.5,None
657,143,0.5,None
658,143,0.5,None
659,143,0.5,None
660,144,1,None
661,144,0.5,None
662,144,0.5,None
663,144,0.5,None
664,144,-1,None
665,145,0.5,None
666,145,0.5,None
667,145,0.5,None
668,145,-1,None
669,145,0.5,None
670,146,0.5,None
671,146,0.5,None
672,146,-1,None
673,146,0.5,None
674,146,-1,None
675,147,-1,None
676,147,0.5,None
677,147,0.5,None
678,147,0.5,None
679,147,0.5,None
680,148,-1,None
681,148,-1,None
682,148,-1,None
683,148,0.5,None
684,148,0.5,None
685,149,-1,None
686,149,-1,None
687,149,0.5,None
688,149,0.5,None
689,149,0.5,None
690,150,0.5,None
691,150,0.5,None
692,150,0.5,None
693,151,1,None
694,151,0.5,None
695,151,0.5,None
696,151,0.5,None
697,151,0.5,None
698,152,0.5,None
699,152,0.5,None
700,152,0.5,None
701,152,0.5,None
702,152,-1,None
703,153,0.5,None
704,153,-1,None
705,153,0.5,None
706,153,-1,None
707,153,-1,None
708,154,0.5,None
709,155,1,None
710,155,-1,None
711,155,0.5,None
712,155,0.5,None
713,155,0.5,None
714,156,0.5,None
715,156,0.5,None
716,156,-1,None
717,156,0.5,None
718,156,0.5,None
719,157,0.5,None
720,157,0.5,None
721,157,0.5,None
722,157,0.5,None
723,157,-1,None
724,158,0.5,None
725,158,0.5,None
726,158,0.5,None
727,158,0.5,None
728,158,-1,None
729,159,-1,None
730,159,0.5,None
