Timestep,Episode,Reward,Exploration
0,1,1,None
1,1,-1,None
2,2,1,None
3,3,1,None
4,3,0.5,None
5,3,0.5,None
6,3,-1,None
7,3,0.5,None
8,4,-1,None
9,4,0.5,None
10,4,0.5,None
11,4,0.5,None
12,4,0.5,None
13,5,0.5,None
14,5,0.5,None
15,5,0.5,None
16,5,0.5,None
17,5,0.5,None
18,6,0.5,None
19,6,0.5,None
20,6,0.5,None
21,6,0.5,None
22,6,0.5,None
23,7,0.5,None
24,7,0.5,None
25,7,0.5,None
26,7,-1,None
27,7,0.5,None
28,8,0.5,None
29,8,-1,None
30,8,0.5,None
31,8,-1,None
32,8,0.5,None
33,9,-1,None
34,9,0.5,None
35,10,1,None
36,10,-1,None
37,10,-1,None
38,10,-1,None
39,10,0.5,None
40,11,0.5,None
41,11,0.5,None
42,11,0.5,None
43,11,0.5,None
44,11,0.5,None
45,12,-1,None
46,12,0.5,None
47,12,0.5,None
48,12,0.5,None
49,12,0.5,None
50,13,0.5,None
51,13,-1,None
52,13,0.5,None
53,13,0.5,None
54,13,0.5,None
55,14,-1,None
56,14,0.5,None
57,14,0.5,None
58,14,0.5,None
59,14,0.5,None
60,15,0.5,None
61,15,-1,None
62,15,0.5,None
63,15,0.5,None
64,15,0.5,None
65,16,-1,None
66,16,0.5,None
67,16,0.5,None
68,16,0.5,None
69,16,0.5,None
70,17,0.5,None
71,17,0.5,None
72,17,0.5,None
73,17,0.5,None
74,17,0.5,None
75,18,0.5,None
76,18,0.5,None
77,19,1,None
78,19,0.5,None
79,19,-1,None
80,19,0.5,None
81,19,0.5,None
82,20,0.5,None
83,20,0.5,None
84,20,-1,None
85,21,1,None
86,22,1,None
87,22,0.5,None
88,22,0.5,None
89,22,0.5,None
90,22,0.5,None
91,23,0.5,None
92,23,-1,None
93,23,-1,None
94,24,1,None
95,24,0.5,None
96,24,0.5,None
97,25,1,None
98,26,1,None
99,26,0.5,None
100,26,0.5,None
101,26,0.5,None
102,26,0.5,None
103,27,0.5,None
104,27,0.5,None
105,27,0.5,None
106,27,0.5,None
107,27,-1,None
108,28,0.5,None
109,28,-1,None
110,28,0.5,None
111,28,0.5,None
112,28,0.5,None
113,29,0.5,None
114,29,0.5,None
115,29,0.5,None
116,29,0.5,None
117,29,0.5,None
118,30,0.5,None
119,30,0.5,None
120,30,0.5,None
121,30,0.5,None
122,30,0.5,None
123,31,0.5,None
124,31,0.5,None
125,31,0.5,None
126,31,-1,None
127,31,0.5,None
128,32,0.5,None
129,32,-1,None
130,32,0.5,None
131,32,-1,None
132,32,-1,None
133,33,0.5,None
134,33,0.5,None
135,33,0.5,None
136,33,-1,None
137,33,0.5,None
138,34,0.5,None
139,34,0.5,None
140,34,0.5,None
141,34,-1,None
142,34,-1,None
143,35,0.5,None
144,35,-1,None
145,35,0.5,None
146,35,0.5,None
147,35,0.5,None
148,36,0.5,None
149,36,0.5,None
150,36,0.5,None
151,36,0.5,None
152,36,-1,None
153,37,-1,None
154,37,0.5,None
155,37,0.5,None
156,37,-1,None
157,37,0.5,None
158,38,0.5,None
159,38,0.5,None
160,39,1,None
161,39,0.5,None
162,39,0.5,None
163,39,-1,None
164,39,0.5,None
165,40,-1,None
166,40,0.5,None
167,40,0.5,None
168,40,0.5,None
169,40,0.5,None
170,41,1,None
171,41,0.5,None
172,41,0.5,None
173,41,0.5,None
174,42,1,None
175,42,-1,None
176,42,-1,None
177,42,0.5,None
178,42,0.5,None
179,43,0.5,None
180,43,0.5,None
181,44,1,None
182,44,0.5,None
183,44,-1,None
184,44,0.5,None
185,45,1,None
186,45,-1,None
